item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,3,unambiguous,long,object,nonfinal,12,12,quieted,18.435922861099243
critical,3,unambiguous,long,object,nonfinal,12,13,down,3.303828001022339
critical,3,unambiguous,long,object,nonfinal,12,14,quickly.,11.652685403823853
critical,3,unambiguous,short,object,nonfinal,9,0,When,15.87193489074707
critical,3,unambiguous,short,object,nonfinal,9,1,the,3.997878313064575
critical,3,unambiguous,short,object,nonfinal,9,2,stern,17.358657836914062
critical,3,unambiguous,short,object,nonfinal,9,3,boss,11.812946319580078
critical,3,unambiguous,short,object,nonfinal,9,4,entered,10.425373077392578
critical,3,unambiguous,short,object,nonfinal,9,5,the,1.0570136308670044
critical,3,unambiguous,short,object,nonfinal,9,6,room,5.509608745574951
critical,3,unambiguous,short,object,nonfinal,9,7,the,7.062020301818848
critical,3,unambiguous,short,object,nonfinal,9,8,office,8.997119903564453
critical,3,unambiguous,short,object,nonfinal,9,9,quieted,14.81069466471672
critical,3,unambiguous,short,object,nonfinal,9,10,down,3.611316442489624
critical,3,unambiguous,short,object,nonfinal,9,11,quickly.,11.508275508880615
critical,4,ambiguous,long,,final,8,0,After,18.139705657958984
critical,4,ambiguous,long,,final,8,1,the,3.598284244537353
critical,4,ambiguous,long,,final,8,2,politician,15.987814903259276
critical,4,ambiguous,long,,final,8,3,signed,10.489830017089844
critical,4,ambiguous,long,,final,8,4,the,1.8743412494659424
critical,4,ambiguous,long,,final,8,5,bill,3.786722183227539
critical,4,ambiguous,long,,final,8,6,increasing,18.30577850341797
critical,4,ambiguous,long,,final,8,7,taxes,9.759676933288574
critical,4,ambiguous,long,,final,8,8,passed.,19.319820880889893
critical,4,ambiguous,short,,final,6,0,After,18.139705657958984
critical,4,ambiguous,short,,final,6,1,the,3.598284244537353
critical,4,ambiguous,short,,final,6,2,politician,15.987814903259276
critical,4,ambiguous,short,,final,6,3,signed,10.489830017089844
