item_category,item,ambiguity,length,resolution,finality,critical_word_index,word_index,word,surprisal
critical,8,ambiguous,short,comma,nonfinal,6,2,crowd,12.591588973999023
critical,8,ambiguous,short,comma,nonfinal,6,3,applauded,9.049564957618712
critical,8,ambiguous,short,comma,nonfinal,6,4,the,3.5655016899108887
critical,8,ambiguous,short,comma,nonfinal,6,5,cast,7.630182266235352
critical,8,ambiguous,short,comma,nonfinal,6,6,came,9.142356872558594
critical,8,ambiguous,short,comma,nonfinal,6,7,back,4.068019866943359
critical,8,ambiguous,short,comma,nonfinal,6,8,on,2.5562922954559326
critical,8,ambiguous,short,comma,nonfinal,6,9,stage,0.8666247129440308
critical,8,ambiguous,short,comma,nonfinal,6,10,and,2.560772180557251
critical,8,ambiguous,short,comma,nonfinal,6,11,waived.,23.249987602233887
critical,8,ambiguous,long,comma,nonfinal,9,0,As,18.92782974243164
critical,8,ambiguous,long,comma,nonfinal,9,1,the,3.4079036712646484
critical,8,ambiguous,long,comma,nonfinal,9,2,crowd,12.591588973999023
critical,8,ambiguous,long,comma,nonfinal,9,3,applauded,9.049564957618712
critical,8,ambiguous,long,comma,nonfinal,9,4,the,3.5655016899108887
critical,8,ambiguous,long,comma,nonfinal,9,5,cast,7.630182266235352
critical,8,ambiguous,long,comma,nonfinal,9,6,for,4.059715270996094
critical,8,ambiguous,long,comma,nonfinal,9,7,the,3.3702173233032227
critical,8,ambiguous,long,comma,nonfinal,9,8,play,8.823962211608887
critical,8,ambiguous,long,comma,nonfinal,9,9,came,14.541818618774414
critical,8,ambiguous,long,comma,nonfinal,9,10,back,3.7797811031341553
critical,8,ambiguous,long,comma,nonfinal,9,11,on,3.814663171768189
critical,8,ambiguous,long,comma,nonfinal,9,12,stage,1.256095290184021
critical,8,ambiguous,long,comma,nonfinal,9,13,and,2.2004642486572266
critical,8,ambiguous,long,comma,nonfinal,9,14,waived.,22.21695709228516
critical,8,unambiguous,short,comma,nonfinal,6,0,As,18.92782974243164
critical,8,unambiguous,short,comma,nonfinal,6,1,the,3.4079036712646484
critical,8,unambiguous,short,comma,nonfinal,6,2,crowd,12.591588973999023
critical,8,unambiguous,short,comma,nonfinal,6,3,"applauded,",10.010509073734283
critical,8,unambiguous,short,comma,nonfinal,6,4,the,2.904990673065185
critical,8,unambiguous,short,comma,nonfinal,6,5,cast,8.20541000366211
critical,8,unambiguous,short,comma,nonfinal,6,6,came,6.6800618171691895
critical,8,unambiguous,short,comma,nonfinal,6,7,back,5.058462619781494
critical,8,unambiguous,short,comma,nonfinal,6,8,on,3.3469035625457764
critical,8,unambiguous,short,comma,nonfinal,6,9,stage,1.0717133283615112
critical,8,unambiguous,short,comma,nonfinal,6,10,and,2.734788417816162
critical,8,unambiguous,short,comma,nonfinal,6,11,waived.,23.71840238571167
critical,8,unambiguous,long,comma,nonfinal,9,0,As,18.92782974243164
critical,8,unambiguous,long,comma,nonfinal,9,1,the,3.4079036712646484
critical,8,unambiguous,long,comma,nonfinal,9,2,crowd,12.591588973999023
critical,8,unambiguous,long,comma,nonfinal,9,3,"applauded,",10.010509073734283
critical,8,unambiguous,long,comma,nonfinal,9,4,the,2.904990673065185
critical,8,unambiguous,long,comma,nonfinal,9,5,cast,8.20541000366211
critical,8,unambiguous,long,comma,nonfinal,9,6,for,9.906485557556152
critical,8,unambiguous,long,comma,nonfinal,9,7,the,1.4201529026031494
critical,8,unambiguous,long,comma,nonfinal,9,8,play,6.961099624633789
critical,8,unambiguous,long,comma,nonfinal,9,9,came,7.144332885742188
critical,8,unambiguous,long,comma,nonfinal,9,10,back,6.269257545471191
critical,8,unambiguous,long,comma,nonfinal,9,11,on,3.338876724243164
critical,8,unambiguous,long,comma,nonfinal,9,12,stage,1.0341880321502686
critical,8,unambiguous,long,comma,nonfinal,9,13,and,2.867746114730835
critical,8,unambiguous,long,comma,nonfinal,9,14,waived.,22.09364128112793
critical,9,ambiguous,short,object,nonfinal,6,0,Because,21.15907287597656
critical,9,ambiguous,short,object,nonfinal,6,1,the,4.035974502563477
critical,9,ambiguous,short,object,nonfinal,6,2,mechanic,15.3579740524292
critical,9,ambiguous,short,object,nonfinal,6,3,stopped,12.589044570922852
